ID,Possession Status,Commercial,Developer,Price,sqft Price ,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,City,bedroom,floors,isPrimeLocationProperty,Property Lifespan
3118,Ready to Move,N,A&O Realty and Riddhi Siddhi Group,25900000,14800,Unfurnished,3,East,New Property,Apartment,Mumbai,3,40,Y,NA
3117,Under Construction,N,JE & VEE Infrastructure,8990000,12461,Semi-Furnished,2,East,New Property,Apartment,Mumbai,1,42,Y,NA
3116,Under Construction,N,NA,14800000,14581,Unfurnished,2,East,New Property,Apartment,Mumbai,2,37,Y,NA
3115,Under Construction,N,Madhav Reality,16200000,13846,Unfurnished,2,East,New Property,Apartment,Mumbai,2,22,Y,NA
3114,Ready to Move,N,Neelyog Builders Pvt. Ltd.,17500000,NA,Unfurnished,2,East,New Property,Apartment,Mumbai,2,22,Y,New Construction
3113,Under Construction,N,NA,24200000,17285,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,9,Y,NA
3112,Ready to Move,N,Roha Infrastructure Developers Pvt. Ltd.,18000000,14876,Unfurnished,2,East,New Property,Apartment,Mumbai,2,20,Y,Less than 5 years
3111,Ready to Move,N,K Raheja Corp,21800000,17723,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,22,Y,10 to 15 years
3110,Under Construction,N,NA,6783000,21000,Unfurnished,2,East,New Property,Apartment,Mumbai,1,22,Y,NA
3109,Ready to Move,N,NA,10800000,NA,Unfurnished,2,East,New Property,Apartment,Mumbai,1,9,Y,NA
3108,Ready to Move,N,Madhav Reality,9200000,17037,Unfurnished,2,East,Resale,Apartment,Mumbai,1,22,Y,New Construction
3107,Ready to Move,N,K. Raheja Realty,20000000,17316,Unfurnished,2,East,New Property,Apartment,Mumbai,2,20,Y,New Construction
3106,Ready to Move,N,Kanakia Spaces Realty Pvt. Ltd.,37000000,25517,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,45,Y,5 to 10 years
3105,Under Construction,N,Sethia Infrastructure,15600000,24000,Furnished,2,West,New Property,Apartment,Mumbai,2,40,Y,NA
3104,Ready to Move,N,A&O Realty and Riddhi Siddhi Group,26200000,16375,Unfurnished,3,North - East,New Property,Apartment,Mumbai,3,34,Y,NA
3103,Ready to Move,N,Mauli Sai Developers Pvt. Ltd.,8200000,16432,Unfurnished,2,East,New Property,Apartment,Mumbai,1,23,Y,New Construction
3102,Under Construction,N,Right Channel Construction Pvt. Ltd.,21810000,15578,Unfurnished,3,East,New Property,Apartment,Mumbai,3,40,Y,NA
3101,Ready to Move,N,A&O Realty and Riddhi Siddhi Group,16200000,14210,Unfurnished,2,West,New Property,Apartment,Mumbai,2,43,Y,New Construction
3100,Under Construction,N,Right Channel Construction Pvt. Ltd.,14900000,14056,Unfurnished,2,East,New Property,Apartment,Mumbai,2,40,Y,NA
3099,Ready to Move,N,A&O Realty and Riddhi Siddhi Group,24500000,18817,Unfurnished,3,East,New Property,Apartment,Mumbai,3,37,Y,New Construction
3098,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,33000000,18857,Semi-Furnished,2,North - East,Resale,Apartment,Mumbai,3,62,Y,Less than 5 years
3097,Ready to Move,N,NA,17000000,20238,Unfurnished,2,West,Resale,Apartment,Mumbai,2,NA,Y,Less than 5 years
3096,Under Construction,N,Analiza Realty Pvt. Ltd.,8100000,11571,Semi-Furnished,2,East,New Property,Apartment,Mumbai,1,12,Y,NA
3095,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,24000000,21818,Semi-Furnished,2,North,Resale,Apartment,Mumbai,2,55,Y,5 to 10 years
3094,Ready to Move,N,Kanakia Spaces Realty Pvt. Ltd.,38501000,20264,Unfurnished,3,East,Resale,Apartment,Mumbai,3,NA,Y,Less than 5 years
3093,Ready to Move,N,Prima Terra Buildtech,32500000,19697,Unfurnished,3,West,New Property,Apartment,Mumbai,3,NA,Y,New Construction
3092,Ready to Move,N,A&O Realty and Riddhi Siddhi Group,19000000,17941,Unfurnished,2,East,New Property,Apartment,Mumbai,2,NA,Y,New Construction
3091,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,35005000,17679,Unfurnished,3,East,Resale,Apartment,Mumbai,3,NA,Y,Less than 5 years
3090,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,32900000,19583,Unfurnished,3,East,Resale,Apartment,Mumbai,3,54,Y,Less than 5 years
3089,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,35000000,17535,Unfurnished,4,North,New Property,Apartment,Mumbai,3,54,Y,New Construction
3088,Ready to Move,N,NA,135000000,33750,Semi-Furnished,5,North,Resale,Villa,Mumbai,4,NA,Y,10 to 15 years
3087,Ready to Move,N,NA,18900000,17182,Unfurnished,2,East,New Property,Apartment,Mumbai,2,NA,Y,New Construction
3086,Ready to Move,N,NA,18500000,19914,Unfurnished,2,East,New Property,Apartment,Mumbai,2,40,Y,New Construction
3085,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,78500000,17444,Unfurnished,5,North - East,New Property,Apartment,Mumbai,4,55,Y,New Construction
3084,Ready to Move,N,K Raheja Corp,21000000,18025,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,20,Y,5 to 10 years
3083,Ready to Move,N,A&O Realty and Riddhi Siddhi Group,17000000,19429,Unfurnished,2,East,New Property,Apartment,Mumbai,2,40,Y,New Construction
3082,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,45000000,21951,Semi-Furnished,2,North - East,Resale,Apartment,Mumbai,3,57,Y,Less than 5 years
3081,Ready to Move,N,Mauli Sai Developers Pvt. Ltd.,8400000,21428,Unfurnished,2,East,New Property,Apartment,Mumbai,1,22,Y,NA
3080,Ready to Move,N,Kanakia Spaces Realty Pvt. Ltd.,70000000,38888,Furnished,4,East,Resale,Apartment,Mumbai,4,43,Y,5 to 10 years
3079,Ready to Move,N,Prima Terra Buildtech,57500000,16363,Semi-Furnished,6,North - West,New Property,Apartment,Mumbai,6,20,Y,NA
3078,Under Construction,N,Royal Realtors Group,15500000,24031,Unfurnished,2,East,New Property,Apartment,Mumbai,2,22,Y,NA
3077,Ready to Move,N,Kanakia Spaces Realty Pvt. Ltd.,37000000,20352,Semi-Furnished,3,East,Resale,Apartment,Mumbai,3,41,Y,Less than 5 years
3076,Ready to Move,N,NA,37500000,37500,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,7,Y,15 to 20 years
3075,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,21000000,16279,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,45,Y,Less than 5 years
3074,Under Construction,N,Lalani Builders And Developers,15500000,17514,Unfurnished,2,West,New Property,Apartment,Mumbai,2,22,Y,NA
3073,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,23000000,16666,Semi-Furnished,2,North,Resale,Apartment,Mumbai,2,45,Y,Less than 5 years
3072,Ready to Move,N,NA,17000000,18478,Unfurnished,2,East,New Property,Apartment,Mumbai,2,NA,Y,New Construction
3071,Under Construction,N,Dynamix Group,29500000,10513,Semi-Furnished,4,North,New Property,Apartment,Mumbai,3,22,Y,NA
3070,Ready to Move,N,Omkar Realtors and Developers Pvt. Ltd.,22000000,18196,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,48,Y,5 to 10 years
3069,Ready to Move,N,Kanakia Spaces Realty Pvt. Ltd.,50000000,25641,Unfurnished,4,East,New Property,Apartment,Mumbai,4,42,Y,New Construction
3068,Ready to Move,N,DGS Group Builders & Developers,17500000,17500,Unfurnished,3,North,New Property,Apartment,Mumbai,3,19,Y,New Construction
3067,Under Construction,N,Dynamix Group,18000000,16071,Unfurnished,2,East,New Property,Apartment,Mumbai,2,22,Y,NA
3066,Dec '24,Y,Relliance Construction Co.,18000000,NA,Unfurnished,2,NA,New Property,Apartment,Mumbai,2,NA,Y,NA
3065,Dec '24,Y,Relliance Construction Co.,6900000,NA,Unfurnished,2,NA,New Property,Apartment,Mumbai,1,NA,Y,NA
3064,Dec '26,Y,Royal Realtors Group,8195000,NA,Semi-Furnished,1,NA,New Property,Apartment,Mumbai,1,NA,Y,NA
3063,Under Construction,N,Prima Terra Buildtech,27000000,29867,Unfurnished,3,East,New Property,Apartment,Mumbai,3,20,Y,NA
3062,Ready to Move,N,NA,7200000,7461,Furnished,1,East,Resale,Apartment,Thane,2,6,Y,5 to 10 years
3061,Dec '25,Y,Amar Realty,6210000,6900,Unfurnished,2,NA,New Property,Apartment,Thane,2,NA,Y,NA
3060,Dec '25,Y,Amar Realty,4519500,6900,Unfurnished,1,NA,New Property,Apartment,Thane,1,NA,Y,NA
3059,Under Construction,N,Swaminarayan Life Space LLP,12800000,11851,Unfurnished,3,North - East,New Property,Apartment,Thane,3,24,Y,NA
3058,Ready to Move,N,NA,3562000,5653,Unfurnished,1,NA,New Property,Apartment,Thane,1,7,Y,New Construction
3057,Under Construction,Y,Swaminarayan Life Space LLP,5000000,6369,Unfurnished,2,East,New Property,Apartment,Thane,1,22,Y,NA
3056,Ready to Move,Y,Amar Groups of Companies,6900000,7263,Unfurnished,2,East,New Property,Apartment,Thane,2,19,Y,New Construction
3055,Ready to Move,N,NA,3127000,5900,Unfurnished,1,NA,New Property,Apartment,Thane,1,7,Y,NA
3054,Ready to Move,Y,Swaminarayan Life Space LLP,6800000,7472,Unfurnished,2,East,New Property,Apartment,Thane,2,35,Y,New Construction
3053,Ready to Move,N,Relliance Construction Co.,5000000,7518,Unfurnished,2,East,Resale,Apartment,Thane,1,19,Y,Less than 5 years
3052,Dec '25,Y,Amar Realty,6658500,6900,Unfurnished,2,NA,New Property,Apartment,Thane,2,NA,Y,NA
3051,Dec '25,Y,Amar Realty,4761000,6900,Unfurnished,2,NA,New Property,Apartment,Thane,1,NA,Y,NA
3050,Under Construction,N,Swaminarayan Life Space LLP,8000000,11188,Unfurnished,2,North - East,New Property,Apartment,Thane,2,26,Y,NA
3049,Under Construction,N,Swaminarayan Life Space LLP,6200000,7769,Unfurnished,2,East,New Property,Apartment,Thane,2,24,Y,NA
3048,NA,N,NA,NA,NA,NA,NA,NA,Resale,Apartment,Thane,2,NA,Y,NA
3047,Ready to Move,Y,Relliance Construction Co.,5400000,7200,Unfurnished,1,East,New Property,Apartment,Thane,1,19,Y,New Construction
3046,Under Construction,Y,Swaminarayan Life Space LLP,6850000,10088,Unfurnished,2,NA,New Property,Apartment,Thane,2,10,Y,NA
3045,Ready to Move,Y,Amar Groups of Companies,5400000,7397,Unfurnished,2,East,New Property,Apartment,Thane,1,19,Y,New Construction
3044,Ready to Move,Y,NA,5200000,6419,Unfurnished,1,East,New Property,Apartment,Thane,1,7,Y,New Construction
3043,Ready to Move,N,NA,4700000,7402,Furnished,1,NA,Resale,Apartment,Thane,1,8,Y,NA
3042,Ready to Move,N,NA,4500000,7627,Semi-Furnished,2,East,Resale,Apartment,Thane,1,7,Y,10 to 15 years
3041,Ready to Move,N,Happy Home Group,6000000,9375,Unfurnished,2,NA,Resale,Apartment,Thane,1,5,Y,New Construction
3040,Ready to Move,Y,Swaminarayan Life Space LLP,7500000,6756,Unfurnished,2,East,New Property,Apartment,Thane,2,24,Y,New Construction
3039,Under Construction,N,NA,4000000,10389,Unfurnished,1,North - East,New Property,Apartment,Thane,1,26,Y,NA
3038,Ready to Move,N,NA,3500000,5645,Unfurnished,1,East,Resale,Apartment,Thane,1,4,Y,5 to 10 years
3037,Ready to Move,N,Swaminarayan Life Space LLP,5100000,9550,Unfurnished,2,North - East,New Property,Apartment,Thane,1,26,Y,NA
3036,Ready to Move,N,NA,3992241,8716,Semi-Furnished,2,South - East,New Property,Apartment,Thane,1,2,Y,New Construction
3035,Under Construction,N,Swaminarayan Life Space LLP,7300000,6952,Unfurnished,2,East,New Property,Apartment,Thane,2,26,Y,NA
3034,Dec '25,Y,Amar Realty,6900000,7500,Unfurnished,2,NA,New Property,Apartment,Thane,2,NA,Y,NA
3033,Dec '25,Y,Amar Realty,4209000,6900,Unfurnished,1,NA,New Property,Apartment,Thane,1,NA,Y,NA
3032,Ready to Move,N,NA,26000000,32500,Unfurnished,2,West,Resale,Apartment,Mumbai,2,3,Y,15 to 20 years
3031,Ready to Move,Y,Shri Ashtavinayak Developers,36000000,36000,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,18,Y,10 to 15 years
3030,Ready to Move,N,NA,36000000,36000,Semi-Furnished,2,NA,New Property,Apartment,Mumbai,2,23,Y,New Construction
3029,Ready to Move,Y,NA,19500000,39000,Unfurnished,1,West,Resale,Apartment,Mumbai,1,3,Y,Above 20 years
3028,Ready to Move,Y,Buildarch Land Developers Pvt. Ltd.,32000000,40000,Semi-Furnished,2,North - East,Resale,Apartment,Mumbai,2,11,Y,5 to 10 years
3027,Ready to Move,N,NA,20500000,29710,Semi-Furnished,2,NA,New Property,Apartment,Mumbai,1,23,Y,New Construction
3026,Ready to Move,N,NA,26000000,43333,Unfurnished,1,West,Resale,Apartment,Mumbai,1,4,Y,15 to 20 years
3025,Under Construction,Y,MS Suraj Estate Developers,30500000,44075,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,38,Y,NA
3024,Ready to Move,N,NA,23000000,33333,Semi-Furnished,2,NA,New Property,Apartment,Mumbai,1,23,Y,New Construction
3023,Ready to Move,N,NA,27500000,34375,Unfurnished,2,West,Resale,Apartment,Mumbai,2,4,Y,10 to 15 years
3022,Under Construction,N,MS Suraj Estate Developers,26500000,58888,Unfurnished,2,East,New Property,Apartment,Mumbai,2,38,Y,NA
3021,Under Construction,Y,MS Suraj Estate Developers,28800000,41618,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,38,Y,NA
3020,Ready to Move,N,Orchid Group,31000000,47692,Furnished,2,NA,Resale,Apartment,Mumbai,2,21,Y,Less than 5 years
3019,Ready to Move,N,NA,31500000,42000,Semi-Furnished,2,NA,Resale,Apartment,Mumbai,2,11,Y,10 to 15 years
3018,Ready to Move,N,NA,19000000,39175,Furnished,1,West,Resale,Apartment,Mumbai,1,3,Y,10 to 15 years
3017,Under Construction,N,MS Suraj Estate Developers,17700000,27656,Unfurnished,2,South - East,New Property,Apartment,Mumbai,1,38,Y,NA
3016,Under Construction,N,MS Suraj Estate Developers,17500000,38888,Unfurnished,1,East,New Property,Apartment,Mumbai,1,38,Y,NA
3015,Under Construction,Y,MS Suraj Estate Developers,18500000,41855,Semi-Furnished,1,East,New Property,Apartment,Mumbai,1,38,Y,NA
3014,Ready to Move,N,Orchid Group,31000000,47692,Furnished,2,NA,Resale,Apartment,Mumbai,2,21,Y,Less than 5 years
3013,Under Construction,N,Prescon Group,21280000,36689,Semi-Furnished,3,East,New Property,Apartment,Mumbai,2,46,Y,NA
3012,Ready to Move,N,NA,17000000,24286,Unfurnished,1,East,Resale,Apartment,Mumbai,1,3,Y,Above 20 years
3011,Under Construction,Y,Prescon Group,22100000,23687,Unfurnished,2,North - East,New Property,Apartment,Mumbai,2,36,Y,NA
3010,Ready to Move,N,NA,52000000,35862,Semi-Furnished,3,NA,New Property,Apartment,Mumbai,3,23,Y,Less than 5 years
3009,Ready to Move,N,NA,32500000,34211,Unfurnished,2,NA,Resale,Apartment,Mumbai,2,9,Y,Less than 5 years
3008,Under Construction,N,Prescon Group,15101000,28492,Unfurnished,1,North,New Property,Apartment,Mumbai,1,47,Y,NA
3007,Ready to Move,N,Jewel Group,53000000,35333,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,36,Y,NA
3006,Ready to Move,Y,NA,18500000,33035,Semi-Furnished,1,West,Resale,Apartment,Mumbai,1,3,Y,Above 20 years
3005,Under Construction,N,MS Suraj Estate Developers,29000000,30655,Unfurnished,2,East,New Property,Apartment,Mumbai,2,38,Y,NA
3004,Under Construction,N,Prescon Group,42000000,40000,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,46,Y,NA
3003,Under Construction,Y,MS Suraj Estate Developers,26400000,41706,Semi-Furnished,2,South - East,New Property,Apartment,Mumbai,2,20,Y,NA
3002,Ready to Move,Y,NA,18500000,33035,Semi-Furnished,1,West,Resale,Apartment,Mumbai,1,3,Y,Above 20 years
3001,Under Construction,N,MS Suraj Estate Developers,29000000,30655,Unfurnished,2,East,New Property,Apartment,Mumbai,2,38,Y,NA
3000,Under Construction,N,Prescon Group,42000000,40000,Semi-Furnished,3,East,New Property,Apartment,Mumbai,3,46,Y,NA
2999,Under Construction,Y,MS Suraj Estate Developers,26400000,41706,Semi-Furnished,2,South - East,New Property,Apartment,Mumbai,2,20,Y,NA
2998,Ready to Move,N,NA,9500000,17273,Semi-Furnished,1,North - West,Resale,Apartment,Mumbai,1,3,N,Above 20 years
2997,Ready to Move,N,SB Group,6000000,24000,Semi-Furnished,1,NA,Resale,Apartment,Mumbai,1,8,N,NA
2996,Ready to Move,N,Shristi Infrastructure Development Corporation Ltd.,75000000,34091,NA,3,NA,Resale,Apartment,Mumbai,3,NA,N,NA
2995,Under Construction,Y,Prescon Group,14500000,NA,Semi-Furnished,2,NA,New Property,Apartment,Mumbai,1,NA,Y,NA
2994,Ready to Move,Y,NA,28500000,27143,Furnished,2,West,Resale,Apartment,Mumbai,2,7,N,15 to 20 years
2993,Under Construction,N,Prescon Group,22495000,23505,Furnished,2,East,New Property,Apartment,Mumbai,2,46,Y,NA
2992,Ready to Move,N,NA,8000000,26667,Furnished,1,South - East,Resale,Apartment,Mumbai,1,4,N,Less than 5 years
2991,Ready to Move,N,NA,21000000,30000,Semi-Furnished,2,East,Resale,Apartment,Mumbai,1,4,N,Above 20 years
2990,Ready to Move,N,NA,20000000,30769,Unfurnished,2,South -West,Resale,Apartment,Mumbai,2,12,N,NA
2989,Ready to Move,N,NA,10500000,23333,Unfurnished,NA,East,Resale,Apartment,Mumbai,1,4,Y,Less than 5 years
2988,Ready to Move,N,NA,27500000,38732,Unfurnished,2,East,Resale,Apartment,Mumbai,1,6,Y,Above 20 years
2987,Ready to Move,N,NA,29000000,25217,Furnished,2,East,Resale,Apartment,Mumbai,2,3,Y,Above 20 years
2986,Ready to Move,N,NA,28000000,28000,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,7,Y,NA
2985,NA,N,NA,29900000,27182,Furnished,2,NA,Resale,Apartment,Mumbai,2,3,Y,NA
2984,Ready to Move,N,NA,32500000,45139,Furnished,2,NA,Resale,Apartment,Mumbai,2,7,Y,15 to 20 years
2983,Ready to Move,N,Orchid Group,31000000,47692,Furnished,2,NA,Resale,Apartment,Mumbai,2,21,Y,Less than 5 years
2982,Ready to Move,N,NA,13000000,36111,Semi-Furnished,1,East,Resale,Apartment,Mumbai,1,3,Y,Above 20 years
2981,Under Construction,N,NA,14000000,28000,Unfurnished,2,East,New Property,Apartment,Mumbai,1,10,Y,NA
2980,Ready to Move,N,NA,90000000,46153,Unfurnished,4,East,Resale,Apartment,Mumbai,3,20,Y,New Construction
2979,Ready to Move,N,NA,13500000,28723,Semi-Furnished,1,NA,Resale,Apartment,Mumbai,1,7,Y,15 to 20 years
2978,Ready to Move,N,NA,24500000,31410,Semi-Furnished,1,South - East,Resale,Apartment,Mumbai,2,3,Y,10 to 15 years
2977,Under Construction,N,Prescon Group,13900000,38082,Unfurnished,1,East,New Property,Apartment,Mumbai,1,45,Y,NA
2976,Under Construction,Y,NA,15500000,35632,Unfurnished,3,North - West,New Property,Apartment,Mumbai,1,35,Y,NA
2975,Ready to Move,N,Buildarch Land Developers Pvt. Ltd.,32500000,38235,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,11,Y,5 to 10 years
2974,Ready to Move,N,Budhawani Builder,22000000,24444,Unfurnished,2,North,New Property,Apartment,Mumbai,2,22,Y,5 to 10 years
2973,Ready to Move,N,Shri Ashtavinayak Developers,30000000,37500,Unfurnished,2,East,Resale,Apartment,Mumbai,2,18,Y,5 to 10 years
2972,Ready to Move,N,NA,27500000,36667,Furnished,2,NA,Resale,Apartment,Mumbai,3,3,Y,NA
2971,Ready to Move,N,Buildarch Land Developers Pvt. Ltd.,33000000,50769,Unfurnished,2,East,Resale,Apartment,Mumbai,2,18,Y,Less than 5 years
2970,Ready to Move,N,Matoshree Infrastructure Pvt. Ltd.,60000000,58252,Furnished,3,West,New Property,Apartment,Mumbai,3,NA,Y,10 to 15 years
2969,Ready to Move,N,NA,60000000,37500,Furnished,3,South,Resale,Apartment,Mumbai,4,13,Y,5 to 10 years
2968,Ready to Move,N,NA,14000000,31111,Furnished,2,West,Resale,Builder Floor Apartment,Mumbai,1,5,Y,NA
2967,Ready to Move,N,NA,26000000,30588,Unfurnished,2,North,Resale,Apartment,Mumbai,2,6,Y,Above 20 years
2966,Ready to Move,N,NA,12500000,31250,Unfurnished,2,East,Resale,Apartment,Mumbai,1,20,Y,Less than 5 years
2965,Under Construction,N,MS Suraj Estate Developers,15500000,25833,Unfurnished,2,North - East,New Property,Apartment,Mumbai,1,23,Y,NA
2964,Under Construction,Y,Prescon Group,45200000,23789,Unfurnished,3,NA,New Property,Apartment,Mumbai,3,36,Y,NA
2963,Ready to Move,N,NA,27500000,25000,Semi-Furnished,2,West,Resale,Apartment,Mumbai,2,3,Y,Above 20 years
2962,Under Construction,Y,Jewel Group,75000000,45455,Unfurnished,3,East,New Property,Apartment,Mumbai,3,36,Y,NA
2961,Ready to Move,Y,Jewel Group,45000000,31869,Unfurnished,3,East,Resale,Apartment,Mumbai,3,33,Y,New Construction
2960,Ready to Move,N,NA,29000000,30526,Unfurnished,2,East,Resale,Apartment,Mumbai,2,12,Y,Less than 5 years
2959,Ready to Move,N,NA,28600000,27766,Semi-Furnished,2,NA,Resale,Apartment,Mumbai,2,10,Y,Less than 5 years
2958,Ready to Move,N,NA,23000000,31944,Semi-Furnished,2,East,Resale,Apartment,Mumbai,2,4,Y,Above 20 years
2957,Ready to Move,Y,Jewel Group,82500000,56896,Unfurnished,3,NA,New Property,Apartment,Mumbai,3,26,Y,NA
2956,Ready to Move,N,NA,30000000,33333,Unfurnished,2,NA,Resale,Apartment,Mumbai,2,10,Y,Less than 5 years
2955,Under Construction,N,Prescon Group,42000000,23204,Unfurnished,3,West,New Property,Apartment,Mumbai,3,25,Y,NA
2954,Under Construction,N,Prescon Group,21500000,22872,Unfurnished,2,East,New Property,Apartment,Mumbai,2,25,Y,NA
2953,Under Construction,N,Prescon Group,22100000,39115,Unfurnished,2,East,New Property,Apartment,Mumbai,2,36,Y,NA
2952,Under Construction,N,Prescon Group,22001000,27094,Unfurnished,2,East,New Property,Apartment,Mumbai,2,47,Y,NA
2951,Ready to Move,N,Jewel Group,55000000,29973,Semi-Furnished,3,North - East,New Property,Apartment,Mumbai,3,21,Y,NA
2950,Ready to Move,N,NA,18500000,43023,Semi-Furnished,1,North,Resale,Apartment,Mumbai,1,7,Y,10 to 15 years
2949,Ready to Move,N,PrinceCare Realty,39901000,28955,Unfurnished,3,East,New Property,Apartment,Mumbai,3,21,Y,New Construction
2948,Ready to Move,N,NA,31000000,24800,Semi-Furnished,2,North - East,Resale,Apartment,Mumbai,3,NA,Y,Above 20 years
2947,Ready to Move,N,Matoshree Infrastructure Pvt. Ltd.,56000000,32000,Semi-Furnished,2,East,Resale,Apartment,Mumbai,3,20,Y,15 to 20 years
2946,Under Construction,N,Prescon Group,24500000,41525,Unfurnished,2,East,New Property,Apartment,Mumbai,2,36,Y,NA
2945,Under Construction,N,Prescon Group,24500000,42241,Semi-Furnished,2,East,New Property,Apartment,Mumbai,2,46,Y,NA
2944,Under Construction,Y,MS Suraj Estate Developers,16600000,37557,Semi-Furnished,2,North,New Property,Apartment,Mumbai,1,38,Y,NA
2943,Ready to Move,N,Suraj Developers,32300000,31822,Unfurnished,2,East,Resale,Apartment,Mumbai,2,9,Y,Less than 5 years
2942,Ready to Move,N,NA,27000000,36000,Semi-Furnished,1,NA,Resale,Builder Floor Apartment,Mumbai,1,3,Y,Above 20 years
